x,y,z,s1,s2,s3,s4
-12168,-22728,-7984,37,97,45,100
-11692,-22620,-8240,37,97,45,100
-11888,-21624,-8312,38,97,45,100
-12892,-19324,-8264,37,97,45,100
-14032,-16732,-8248,37,97,46,100
-14824,-14668,-8600,36,97,47,100
-16124,-11888,-8892,37,97,46,100
-17308,-9280,-8940,36,98,45,100
-18396,-6868,-9176,37,97,45,100
-19632,-5448,-9100,37,99,47,100
-20568,-4624,-9128,36,98,47,100
-20852,-4160,-9500,37,99,50,100
-21136,-3636,-10888,37,98,51,100
-21340,-3564,-11380,36,99,51,100
-21456,-3212,-10824,35,98,52,100
-21496,-2700,-9556,33,99,53,100
-21784,-1852,-8716,32,99,53,100
-21980,-1412,-8624,30,99,53,100
-22056,-1252,-8968,32,99,54,100
-22264,-1312,-9240,31,100,54,100
-22460,-1800,-9044,30,100,54,100
-22512,-2640,-8240,30,100,55,100
-21884,-4348,-7956,30,100,54,100
-21016,-5904,-7748,29,99,55,100
-19968,-6720,-7452,29,100,54,100
-19368,-7036,-7352,29,100,54,100
-18476,-7284,-7044,29,100,54,100
-17868,-7568,-7068,27,99,53,100
-17228,-7376,-6836,26,99,53,100
-16752,-6920,-6516,26,100,52,100
-16488,-5820,-6384,26,100,51,100
-16480,-4740,-6232,25,100,50,100
-16852,-4068,-6296,26,100,49,100
-17276,-3624,-6172,26,99,48,100
-17808,-3056,-6072,26,99,47,100
-18520,-2228,-5788,26,100,45,100
-18836,-1444,-6524,26,100,43,100
-18896,-1512,-6312,26,99,43,100
-18720,-1372,-6748,26,99,41,100
-18212,-1884,-6408,25,100,42,100
-18060,-2584,-5844,25,100,40,100
-17952,-3020,-5192,24,100,40,100
-17828,-3320,-5096,25,100,40,100
-17984,-3196,-5628,26,100,40,100
-18028,-3040,-6576,26,100,40,100
-17856,-3108,-7292,26,99,40,100
-17704,-3700,-7244,26,100,41,100
-17508,-4516,-7312,26,99,41,100
-17284,-5200,-7128,26,99,42,100
-17120,-6092,-6476,26,99,42,100
-16920,-6732,-6140,28,100,41,100
-16840,-7208,-6092,27,100,41,100
-16756,-7620,-6360,26,100,41,100
-16792,-7608,-6540,28,99,41,100
-16728,-7428,-6664,26,99,41,100
-16536,-7324,-6668,27,99,41,100
-16476,-7108,-6868,27,98,41,100
-16280,-6860,-6940,27,98,39,100
-16164,-6740,-6728,28,98,40,100
-16000,-6608,-6432,27,98,41,100
-15868,-6368,-6300,28,98,40,100
-15828,-5956,-6176,27,97,40,100
-15780,-5624,-6436,27,96,39,100
-15840,-5368,-6356,28,96,39,100
-15884,-4980,-6408,26,95,39,100
-16124,-4644,-6232,27,95,39,100
-16336,-4056,-6420,27,94,39,100
-16544,-3504,-6432,27,94,39,100
-16792,-3136,-6376,26,93,37,99
-16944,-2668,-6556,26,92,37,100
-17060,-2480,-6592,26,92,38,99
-17120,-2356,-6724,26,91,37,100
-17232,-2372,-6588,26,90,37,99
-17220,-2296,-6684,26,89,37,98
-17156,-2332,-6876,26,88,38,99
-16976,-2052,-7204,23,87,37,98
-16920,-2148,-7048,24,86,38,99
-16908,-2200,-7084,23,86,38,99
-16760,-2112,-7344,23,85,38,98
-16616,-1840,-7576,23,84,37,98
-16512,-1532,-7432,23,83,37,97
-16520,-1532,-7476,24,82,38,97
-16532,-1204,-7572,23,82,39,96
-16500,-1312,-7600,24,80,39,96
-16380,-1268,-7784,25,79,38,95
-16500,-1492,-7680,24,78,38,94
-16696,-1492,-7500,25,77,38,93
-16920,-1480,-7188,25,76,38,94
-17152,-1260,-7316,25,76,39,93
-17068,-816,-7440,25,73,39,92
-17092,-564,-7912,25,74,39,91
-17208,-60,-8024,26,74,39,92
-17228,244,-7764,26,74,40,91
-17500,696,-6012,26,74,40,91
-17828,1260,-4664,26,72,40,90
-18176,1956,-3836,25,73,40,90
-18600,2008,-4696,26,74,39,90
-18660,1560,-5584,25,73,39,89
-18912,424,-7044,26,73,39,89
-18688,68,-7220,26,72,39,88
-18008,-268,-6912,26,73,40,88
-17044,-144,-6532,27,72,40,88
-15888,80,-5760,26,71,40,87
-15036,504,-5032,27,71,40,86
-14740,892,-4932,27,71,39,86
-14528,1372,-4144,27,71,39,84
-14660,1660,-3460,27,71,39,85
-15332,1784,-2872,27,72,40,85
-16144,1912,-2288,26,71,40,83
-16864,1872,-2032,27,72,40,85
-17776,1472,-2064,26,72,39,84
-18768,1200,-1896,25,72,38,83
-19408,1176,-1592,24,72,36,83
-20404,416,-1360,25,73,37,83
-20780,212,-800,25,72,36,83
