x,y,z,s1,s2,s3,s4
-18672,-2020,44,64,73,71,74
-18012,-1368,240,64,73,71,74
-17964,-612,860,64,73,70,74
-18144,-504,1280,64,73,71,75
-18216,-272,1480,64,73,71,74
-18204,-228,1612,65,73,71,74
-18028,-24,1588,65,73,70,74
-17344,156,1620,64,73,71,74
-16756,128,1248,65,73,71,74
-16444,-44,1236,65,73,71,75
-16720,92,1236,64,73,70,75
-17228,628,1268,64,73,70,75
-17256,604,1084,64,73,70,75
-16848,432,764,65,73,70,75
-16744,388,292,64,73,70,75
-16296,496,-120,64,73,70,75
-16108,524,-544,64,73,70,75
-16500,488,-800,64,73,70,74
-16944,572,-1064,64,73,70,74
-17456,948,-1636,64,73,70,74
-17768,1064,-2104,64,73,70,74
-17824,1064,-2316,64,73,70,74
-17596,1120,-3200,64,73,69,74
-17744,1396,-3260,64,73,69,73
-18116,1668,-3864,64,73,69,74
-18320,1760,-4180,64,73,70,74
-18432,1976,-4384,64,73,69,73
-18780,2420,-4436,64,73,69,74
-19020,2780,-4684,63,73,69,73
-18956,2772,-4820,64,73,69,73
-18920,3024,-4920,64,73,69,73
-19008,3116,-5184,63,73,69,74
-18924,3116,-5180,64,73,69,74
-18760,3340,-5228,64,72,69,73
-18336,3336,-5400,64,72,69,73
-17828,3200,-5504,64,72,69,73
-17384,3136,-5464,63,72,68,73
-17376,2992,-5376,63,72,68,73
-17112,3192,-5420,63,72,68,73
-16852,3096,-5348,63,72,68,73
-16720,3016,-5312,63,73,68,73
-16564,3000,-5056,64,72,68,73
-16368,2936,-5148,63,72,68,72
-16204,2980,-5032,63,72,68,73
-16140,2956,-5048,63,72,68,72
-16012,3016,-4712,63,72,68,73
-15840,3064,-4676,63,72,68,73
-15400,2956,-4616,63,72,68,73
-15144,3028,-4820,63,72,69,73
-14872,2944,-4584,63,72,68,73
-14516,2900,-4444,63,71,68,73
-14144,2924,-4572,63,72,68,73
-13532,2976,-4420,63,72,68,73
-13104,3012,-4372,62,71,68,73
-12816,2996,-4280,62,72,68,74
-12396,3084,-4280,62,72,68,73
-12184,3204,-4156,62,72,68,73
-11808,3188,-3964,62,71,68,73
-11544,3104,-3900,62,71,68,73
-11320,3176,-3744,62,71,68,73
-11020,3072,-3680,62,71,68,73
-10636,3100,-3584,62,71,68,73
-10540,3192,-3556,62,71,68,73
-10300,3184,-3532,62,71,68,73
-10048,3176,-3352,62,71,68,73
-10048,3176,-3152,62,71,68,73
-9784,3176,-3160,62,71,68,73
-9464,2952,-3072,62,71,68,73
-9288,3132,-2944,61,71,68,73
-8940,3116,-2924,62,71,67,73
-8496,3024,-2872,61,71,67,73
-7936,3044,-2960,61,71,67,73
-7536,3116,-2984,61,71,67,73
-6820,3096,-3080,61,71,67,73
-6468,3016,-3160,61,71,67,73
-6056,3104,-3192,61,72,67,72
-6952,2760,-3028,61,72,67,73
-10120,2996,-3384,62,68,67,72
-21880,3168,-4,62,69,68,72
-29516,4388,3540,62,70,69,72
-32768,9608,3204,63,70,71,72
-29940,13904,4364,66,69,73,73
-15128,14956,6000,69,69,75,75
-2648,6024,5600,73,70,79,76
-12060,5036,9616,77,72,82,78
-32768,17800,25768,80,74,84,82
-32768,22432,32767,81,75,86,84
-27940,13760,26716,83,75,88,84
-32400,11540,19632,84,76,90,85
-32768,11984,16344,85,76,91,85
-32768,7588,5724,86,76,91,86
-32768,1932,-8704,86,77,92,86
-32768,1512,-17388,86,77,92,87
-32768,1476,-26104,86,77,92,87
-32768,-2484,-29876,86,78,93,88
-29656,-9192,-29540,87,78,93,88
-26720,-12260,-28900,87,78,93,89
-26916,-14124,-31608,87,78,93,89
-32072,-9488,-32768,87,78,93,89
-32768,-5896,-26892,87,78,93,89
-32768,-3784,-20780,87,78,93,89
-32768,-2492,-14860,87,78,93,89
-32768,-2524,-11712,87,79,93,90
-32768,-4836,-7076,87,79,93,91
-32768,-7836,-3052,87,79,93,90
-24888,-11088,-1392,87,80,93,91
-13844,-12076,652,87,80,93,91
-6052,-12400,3892,87,80,93,91
1224,-14500,7880,87,80,92,91
4236,-14176,10408,86,80,92,92
6132,-12188,12596,86,81,92,92
8052,-8236,13416,86,81,92,92
7136,-4788,13104,86,82,92,93
2324,-892,11140,86,82,92,93
-2320,980,8476,86,82,92,93
-9760,4060,3968,86,82,92,93
-13800,5936,1364,86,82,91,93
-18932,8072,-1296,86,82,92,93
-21048,8752,-2316,86,83,91,94
