x,y,z,s1,s2,s3,s4
-13888,1960,-564,65,56,70,63
-13604,1864,-764,65,56,69,64
-13524,1912,-972,65,56,69,64
-13452,1832,-1020,64,56,69,63
-13348,1668,-1336,64,56,69,63
-13496,1392,-1348,64,56,69,62
-13724,1364,-1536,64,56,69,63
-14096,1124,-1784,64,56,69,63
-14128,816,-1856,64,56,69,64
-14372,456,-1972,64,56,69,62
-14844,156,-2388,64,56,69,63
-14848,-80,-2344,64,55,69,63
-15296,-192,-2380,64,55,69,63
-15568,-304,-2532,64,56,69,63
-15596,-432,-2812,64,55,69,63
-15876,-668,-2908,64,55,69,63
-16108,-632,-2856,63,55,69,63
-16292,-840,-2980,63,56,69,63
-16340,-972,-2860,63,55,69,62
-16364,-836,-2964,63,55,69,63
-16596,-828,-2856,63,56,69,63
-16676,-876,-2956,63,56,68,62
-16712,-740,-3108,64,56,69,62
-16512,-832,-3248,63,56,69,62
-16412,-772,-3488,63,56,69,64
-16252,-628,-3368,63,56,69,63
-15476,-848,-3728,63,56,68,63
-15916,-924,-3484,63,56,68,63
-15924,-1136,-3704,63,56,69,63
-16024,-1160,-3680,63,56,68,63
-16460,-1160,-3736,63,56,68,63
-16008,-1036,-3844,63,56,68,63
-15748,-1000,-3936,63,56,68,62
-15440,-1000,-4116,63,56,68,62
-15612,-868,-4100,63,56,68,62
-15748,-668,-4236,63,56,68,62
-15540,-584,-4436,63,56,68,62
-15788,-656,-4408,63,56,68,62
-15560,-656,-4472,63,56,68,63
-15508,-716,-4492,63,56,68,63
-15544,-592,-4468,63,55,68,62
-15828,-728,-4328,63,56,68,63
-16008,-832,-4472,63,56,68,62
-15984,-792,-4624,63,56,68,63
-16096,-572,-4636,63,56,68,62
-16040,-520,-4508,63,55,68,61
-16084,-272,-4696,63,56,68,63
-16280,16,-4764,62,56,68,62
-16352,172,-4632,63,55,68,62
-16772,372,-4660,62,55,68,62
-16864,436,-4432,62,56,68,62
-17160,572,-4360,62,56,68,63
-17448,764,-4360,62,56,68,63
-17596,996,-4224,62,55,68,63
-17536,1280,-4192,62,56,68,63
-17384,1884,-4072,62,56,68,63
-17080,2032,-4172,62,55,68,63
-16908,1968,-4212,62,56,68,63
-16664,2204,-4256,62,56,68,62
-16628,2676,-4352,62,56,68,62
-16584,2928,-4376,62,56,68,62
-16372,3148,-4788,62,56,68,62
-16396,3580,-4696,62,56,68,62
-16500,3920,-4848,62,56,67,60
-16120,3992,-5008,61,56,68,61
-16028,3952,-4952,62,56,67,61
-15700,3688,-4832,62,56,67,60
-15548,3660,-4596,62,57,67,60
-15420,3372,-4420,62,58,67,59
-15292,3088,-4428,62,57,67,60
-15224,3176,-4608,62,57,67,60
-14956,3144,-4992,61,56,67,59
-14492,3108,-5132,61,56,67,60
-13976,3068,-5328,61,55,67,61
-13428,3072,-5448,61,55,67,59
-13172,2980,-5724,61,54,67,59
-13236,2748,-5660,61,55,67,59
-13888,2276,-5068,62,54,67,60
-15628,1228,-3468,61,56,67,60
-17328,240,-2108,61,57,68,60
-20440,-1592,40,61,57,68,60
-22404,-3276,1508,62,58,68,60
-25312,-5316,2908,64,59,70,61
-26440,-6436,2548,65,59,71,62
