x,y,z,s1,s2,s3,s4
-8068,-2780,-7544,33,56,40,55
-8200,-2672,-7564,34,57,40,56
-8304,-2484,-7848,34,56,40,56
-8412,-2264,-8040,34,56,40,56
-8592,-2252,-8064,34,56,40,55
-8700,-2064,-8340,34,55,40,56
-8828,-1972,-8536,33,55,40,55
-9000,-1912,-8660,34,56,40,55
-9172,-1544,-8796,33,55,40,55
-9256,-1488,-8860,33,56,40,54
-9392,-1276,-9144,33,55,39,54
-9560,-880,-9316,33,55,40,54
-9676,-600,-9264,33,54,39,53
-9892,-152,-9460,34,55,40,53
-10092,24,-9432,34,55,40,55
-10408,252,-9576,33,54,39,55
-10668,408,-9780,32,54,39,54
-10924,368,-9900,33,54,39,54
-11216,204,-9780,33,54,40,55
-11528,296,-9860,33,55,39,54
-11800,88,-9920,33,55,40,54
-12172,68,-10196,33,54,40,55
-12404,-64,-10016,33,55,39,54
-12812,-176,-10088,33,55,39,54
-12960,-272,-10164,32,55,39,54
-13304,-448,-10076,32,54,39,53
-13580,-452,-10288,32,54,39,53
-13752,-508,-10608,32,54,39,53
-14104,-464,-10336,32,53,39,53
-14272,-344,-10396,32,54,39,54
-14512,-316,-10464,32,53,39,53
-14700,-300,-10688,31,53,39,53
-14948,120,-10992,30,54,40,52
-15244,116,-11060,30,54,39,54
-15332,200,-11020,30,55,39,54
-15420,80,-11204,31,54,39,54
-15608,132,-11260,31,53,39,53
-15748,100,-11276,32,55,38,53
-15612,356,-10760,30,52,36,54
-15164,256,-8876,30,62,37,54
-13640,384,-6632,30,66,37,59
-13112,1760,-6728,30,64,36,60
-15836,4244,-8612,30,62,35,61
-17284,3412,-8824,30,61,35,60
-12840,360,-10268,30,60,34,60
-14064,-3668,-11252,30,58,37,57
-14632,-4132,-14628,32,58,40,56
-11024,-2640,-18680,34,59,41,57
-9248,-2292,-21168,36,60,40,55
-7628,-1384,-25364,35,62,43,54
-4544,-128,-27736,33,64,46,55
-3048,332,-27548,32,65,50,55
-3720,1024,-25668,34,67,52,57
-6560,1212,-22920,35,68,55,60
-10924,352,-20956,36,68,55,59
-14540,-1632,-17916,38,70,58,60
-20192,-3056,-15824,37,72,59,60
-25416,-4668,-13932,41,71,61,61
-29720,-6052,-12900,41,72,61,62
-31916,-8648,-10956,43,72,63,61
-32768,-10400,-9316,44,73,65,61
-32768,-11560,-7904,45,74,65,63
-32664,-12412,-6468,46,74,67,63
-30656,-12552,-5884,47,75,67,63
-28952,-12700,-6168,49,76,68,64
-25216,-12372,-6824,48,76,68,64
