x,y,z,1,2,3,4
-16480,8200,12552,67,67,72,69
-16356,8208,12788,67,66,72,69
-15992,8268,12744,67,67,72,69
-15648,8308,12768,67,66,72,69
-15352,8388,12716,67,66,72,69
-14852,8404,12472,67,66,72,69
-14800,8252,12284,67,67,72,69
-14612,8148,11876,67,67,72,69
-14288,7820,11308,67,67,72,70
-14168,7484,10800,67,67,73,69
-14056,7092,10484,67,67,72,69
-14060,6692,10404,67,67,72,69
-14248,6200,9804,67,67,72,69
-14336,5680,9500,67,67,72,69
-14444,5272,9564,67,67,72,69
-14348,4848,9264,67,66,72,69
-14468,4688,8664,67,66,72,69
-14692,4276,8552,67,66,72,69
-14764,4080,8152,67,66,72,69
-15072,3924,7864,67,67,72,69
-15108,3620,7512,67,66,72,69
-15292,3424,7444,67,66,72,69
-15508,3200,6976,67,66,72,69
-15500,3124,6656,67,65,72,69
-15584,2948,6488,67,66,72,69
-15456,2904,6152,67,66,72,69
-15420,2964,5816,67,66,72,69
-15648,2776,5528,67,67,72,68
-15772,2808,5456,67,66,72,68
-16000,3036,5172,67,66,72,69
-16124,3120,5168,67,65,72,69
-16128,3224,4932,67,65,72,68
-16256,3272,4644,67,66,72,68
-16368,3256,4372,67,66,72,68
-16336,3296,3912,68,66,72,68
-16312,3440,3460,67,65,72,68
-16352,3356,3312,67,66,72,69
-16352,3436,3060,67,65,72,68
-16212,3580,2632,67,66,72,68
-16240,3444,2588,68,66,72,69
-16236,3372,2332,67,66,72,69
-16332,3292,2056,67,66,72,68
-16384,3124,1616,67,66,72,68
-16420,3168,1632,67,66,72,68
-16576,2980,1164,67,65,72,69
-16688,2960,952,67,65,72,68
-16780,2660,768,67,66,72,68
-16804,2580,620,67,66,72,68
-17080,2400,468,67,65,72,68
-17184,2212,468,67,65,72,68
-17108,1992,280,67,65,72,67
-17068,1776,512,67,65,72,68
-17156,1808,352,67,66,72,67
-17080,1812,172,67,66,72,68
-16976,1580,140,67,65,72,67
-17032,1412,64,67,65,72,68
-17020,1240,-76,67,65,72,67
-16968,980,-220,67,65,72,67
-16932,796,-40,67,65,72,67
-16932,676,-440,67,65,72,68
-16840,540,-524,67,65,72,67
-16792,432,-608,67,65,72,68
-16768,484,-728,67,65,72,68
-16604,356,-1080,67,66,72,68
-16716,184,-1140,67,65,72,68
-16260,144,-1408,67,65,72,68
-16112,60,-1500,67,65,72,68
-15756,-8,-1488,67,65,72,68
-15580,-48,-1540,67,66,72,67
-15204,-208,-1540,67,66,72,67
-15088,-28,-1652,67,66,72,67
-14696,-88,-1804,67,65,72,67
-14408,-76,-2060,67,65,71,67
-14096,-88,-2192,67,65,72,67
-13888,-160,-2432,67,65,72,67
-13740,-212,-2696,67,66,72,67
-13416,-284,-2892,67,66,72,67
-13048,-468,-3296,67,66,72,68
-12784,-584,-3216,67,66,72,68
-12436,-624,-3612,67,66,72,67
-11820,-604,-3936,68,65,72,67
-11728,-568,-4176,67,65,72,67
-11352,-500,-4444,67,65,72,67
-10980,-452,-4416,67,66,72,67
-10612,-528,-4600,67,66,72,67
-10180,-548,-4724,67,65,72,67
-10116,-500,-4832,67,66,72,67
-9852,-444,-4940,67,65,72,67
-10000,-412,-4880,67,65,72,67
-9888,-444,-4852,67,66,72,67
-9876,-540,-5180,67,65,72,66
-9920,-536,-5212,67,65,72,66
-9968,-740,-5368,67,65,72,67
-9992,-836,-5512,67,66,72,67
-10140,-1048,-5692,67,65,72,67
-10492,-1416,-5960,67,65,72,66
-10728,-1572,-6040,67,66,72,67
-10996,-1772,-6168,67,65,72,67
-11360,-2024,-6324,67,65,72,66
-11664,-2336,-6552,67,65,72,66
-11964,-2436,-6636,66,66,72,66
-12124,-2580,-6616,66,65,72,66
-12816,-2464,-6576,66,65,72,66
-13428,-2468,-6704,66,65,72,66
-13800,-2344,-6704,66,65,72,66
-14452,-2280,-6704,66,65,71,66
-15300,-2200,-6712,66,66,71,66
-15704,-2116,-6796,66,66,71,66
-16408,-2008,-6768,66,66,71,66
-16968,-1988,-6828,66,66,71,66
-17328,-1964,-6804,66,65,71,67
-17484,-1964,-6756,66,66,71,66
-17504,-1984,-6936,65,64,71,65
-17392,-1968,-6740,65,64,70,64
-16732,-2256,-6716,65,64,70,64
-16620,-2748,-6700,65,65,70,63
-17220,-3416,-6672,65,65,70,64
-16888,-2716,-7004,64,65,69,64
-16324,-2328,-7688,64,64,69,63
-16264,-1852,-8248,64,64,68,63
-16620,-1320,-8732,64,65,68,64
-16460,-548,-8872,63,64,68,67
-16112,144,-8540,63,65,68,67
-14684,1452,-7900,63,66,68,67
-13284,2188,-7908,62,68,67,68
-12036,3024,-8352,62,65,67,70
-13476,3656,-9072,62,65,67,70
-15540,4336,-8720,62,66,67,70
-18232,5980,-6880,62,67,67,73
-20468,6800,-3976,63,68,68,73
-22664,5852,-1484,63,69,68,73
-25908,3908,2936,63,69,68,74
-26920,2168,5124,62,69,68,75
-25972,192,6588,62,69,68,76
-24284,-792,6600,62,70,68,76
-21428,-1836,6288,62,70,68,77
-18184,-1688,4632,63,70,68,78
-16204,-1348,2940,63,70,68,80
-14364,-564,392,63,71,68,80
-14556,116,-692,63,71,69,81
-17580,420,-2608,65,71,70,81
-20412,-216,-2580,66,70,72,82
-21956,-140,-1788,69,71,75,82
-21816,-384,-2244,70,71,76,83
-22928,-1724,-2492,72,72,78,83
-25928,-2756,-3116,73,71,79,84
-27844,-3596,-4280,75,71,81,84
-28384,-3860,-5872,76,71,82,85
-28540,-3588,-6792,78,71,83,85
-28652,-3184,-8588,79,72,84,85
-28428,-2164,-10376,80,71,84,86
-29012,-1808,-10420,80,72,85,86
-29616,-1712,-10044,81,72,86,87
-29904,-1900,-8388,82,72,86,87
-29912,-2164,-6312,82,73,87,88
-28892,-2376,-3908,82,73,87,88
-27796,-2804,-2540,82,73,87,88
-25528,-3476,-568,83,73,88,88
-23448,-3908,1048,83,73,87,88
-21980,-3876,1788,83,72,87,89
-20560,-3476,2580,83,72,88,89
-19580,-2820,2540,83,73,88,89
-19152,-1972,2640,84,73,88,89
-18300,-1192,2324,83,73,88,89
-18140,100,1768,84,73,88,90
-17864,792,1304,84,73,88,90
-17576,1768,1064,83,73,88,90
-17312,2872,844,83,73,88,90
-17216,4380,1080,83,73,88,90
-16972,5056,1312,83,73,88,91
-16988,6156,1800,83,73,88,91
-16996,6744,1996,83,73,88,90
-16892,7280,2656,84,73,88,91
-16992,7548,2808,83,73,89,91
-17252,7660,3044,83,73,88,91
-17036,7872,2888,83,74,88,91
-17248,7808,2828,83,74,88,91
-17328,7748,2724,83,73,88,91
-17404,7500,2496,83,74,88,91
-17596,7248,2424,83,74,88,91
-17652,7052,2396,83,74,88,91
-17720,6560,2348,83,73,88,91
-17652,6164,2264,83,74,88,91
-17884,5536,2348,83,74,87,91
-17944,4968,2304,83,73,87,91
-18080,4224,2056,82,74,87,91
-18120,3608,2032,82,73,87,91
-18252,3116,2108,82,73,87,91
-18156,2500,1708,82,73,86,91
-18116,2144,1636,82,73,86,91
-18108,1580,1332,81,73,86,91
-18008,1172,1304,81,73,86,91
-17924,624,1060,81,73,85,91
-18016,128,1136,80,73,85,91
-17980,-176,980,80,72,85,90
-18148,-424,796,79,72,84,90
-18140,-736,864,78,71,84,90
-18148,-816,700,78,71,83,90
-18264,-1060,504,77,71,82,90
-18480,-1168,540,77,70,82,90
-18464,-1088,352,76,70,81,90
-18524,-1060,312,75,71,80,90
-18568,-1084,156,75,71,80,89
-18660,-1128,-48,74,71,79,89
-18780,-1044,-360,73,71,78,89
-18768,-880,-496,72,71,78,89
-18688,-876,-960,71,71,77,89
-18724,-624,-1200,70,71,76,89
-18496,-472,-1348,70,71,75,89
-18448,48,-1612,69,70,75,88
-18456,328,-1696,68,70,74,88
-18312,676,-2184,68,71,74,88
-18272,920,-2696,67,70,73,89
-18340,1128,-2848,66,71,73,88
-18392,1376,-3036,66,70,72,88
-18400,1400,-3112,65,70,72,87
-18364,1472,-3340,64,70,71,87
-18320,1420,-3456,64,71,71,87
-18372,1404,-3520,64,71,70,87
-19004,1400,-3720,63,71,70,86
-19696,1688,-4076,63,71,69,86
-20180,1760,-4164,62,71,69,86
-20468,1952,-4816,62,71,69,86
-20656,2300,-5532,62,71,68,85
-20512,2468,-6200,61,71,68,85
-20416,2668,-7104,62,71,68,84
-20556,2600,-7656,61,71,68,84
-21492,2044,-7704,61,71,68,83
-22196,1484,-7484,61,70,68,83
-22392,1064,-7220,61,70,68,82
-22284,316,-7444,61,71,68,82
-22384,-192,-7336,61,70,68,81
-22496,-364,-7040,61,69,68,80
-22760,-792,-6944,61,69,68,79
-22920,-1048,-6848,61,69,68,78
-22920,-1108,-6792,61,68,67,78
-23032,-1008,-6788,61,68,68,77
-22956,-840,-6320,61,68,67,76
-22856,-780,-6308,62,68,68,75
-22928,-316,-5848,62,68,68,76
-23104,-68,-5128,62,68,68,74
-23212,-8,-4896,62,68,68,74
-23268,324,-4220,62,66,68,73
-23276,456,-4080,62,67,68,75
-23232,816,-3460,62,66,68,74
-23056,1136,-3044,62,66,68,74
-22872,1780,-2780,63,66,68,75
-22520,2196,-2324,62,65,68,75
-22248,2568,-2340,62,65,68,75
-21864,2932,-2180,62,64,68,74
-21780,3200,-1940,62,65,68,74
-21512,3420,-1604,62,64,68,73
-21568,3436,-1308,63,65,68,72
-21372,3484,-1200,63,65,68,71
-21092,3264,-1260,62,64,68,71
-20772,2844,-1768,63,64,69,70
-20180,2732,-2236,62,64,69,71
-19512,2316,-3316,63,64,68,70
-18572,1824,-4384,63,64,68,71
-17972,1612,-5168,63,65,69,70
-17312,1272,-5856,63,66,69,70
-16684,1056,-6404,63,66,69,70
-16240,888,-6736,62,65,69,70
-16152,548,-6824,62,65,69,69
-16144,356,-6744,62,64,69,69
-16032,-104,-7136,63,64,69,69
-16452,-396,-7044,63,64,68,69
-16336,-844,-7228,63,63,68,69
-16016,-1088,-7600,63,63,69,69
-15844,-1360,-7528,63,64,69,69
-15668,-1232,-7560,63,65,69,70
-15200,-1112,-7212,63,65,69,71
-14536,-1024,-6936,63,65,69,70
-14204,-844,-6636,63,65,69,71
-13556,-444,-6168,63,65,69,71
-13568,-116,-6360,63,66,69,71
-13416,152,-6568,63,65,69,71
-13364,716,-6864,63,65,69,70
-13432,948,-6952,63,65,69,70
-13284,1364,-7356,63,64,69,70
-12948,1904,-7460,63,65,69,71
-12644,2188,-7628,63,66,69,71
-12236,2512,-7388,63,66,69,71
-12164,2500,-7172,63,65,69,71
-11852,2496,-7028,63,65,69,71
-11712,2628,-6712,63,65,69,70
-11748,2392,-6304,63,65,69,69
-11672,2312,-6252,63,65,69,70
-11568,1808,-5924,63,65,69,70
-11388,1520,-5660,63,65,69,69
-11184,1112,-5340,63,65,69,70
-10952,884,-5040,63,65,69,69
-10912,440,-4812,63,65,69,69
-10700,208,-4500,63,65,69,69
-10752,28,-4436,63,65,69,70
-10776,-56,-4200,63,65,69,70
-10700,-192,-4028,63,66,68,70
-10532,-488,-3604,63,65,68,70
-10724,-676,-3348,63,65,68,70
-10764,-876,-3412,62,65,68,70
-10664,-788,-3188,62,65,68,70
-10748,-1116,-3028,62,65,68,70
-10792,-1324,-3080,62,65,68,69
-10908,-1484,-2664,62,65,68,70
-10876,-1684,-2296,62,65,68,69
-10936,-1820,-2256,62,65,68,69
-10788,-2184,-1964,62,65,68,70
-10832,-2392,-1468,62,65,68,70
-10648,-2908,-1248,62,65,68,70
-10492,-3136,-1012,62,64,68,70
-10440,-3744,-564,62,65,68,69
-10436,-4200,-348,62,64,68,69
-10336,-4676,-44,62,65,68,69
-10464,-5340,140,62,65,68,69
-10488,-5704,328,62,65,68,69
-10628,-6144,780,62,65,68,69
-10640,-6520,896,62,64,68,69
-10784,-6768,1168,62,65,68,68
-10772,-7076,1276,62,65,68,69
-11080,-7320,1452,62,65,68,68
-11436,-7508,1724,62,65,68,69
-11768,-7820,1860,62,65,68,69
-12108,-7960,2052,62,65,68,68
-12480,-8020,2336,62,65,68,69
-12676,-8100,2836,62,65,67,69
-12944,-8116,2948,62,65,67,69
-13172,-8072,3268,61,65,67,69
-13584,-7844,3576,62,65,67,69
,,,,,,
,,,,,,
-16404,13124,8620,69,66,73,68
-16352,12772,8516,69,66,73,68
-16288,12540,8452,69,66,73,67
-16296,12012,8376,69,66,73,68
-16232,11568,8124,69,65,73,68
-16092,11000,7912,69,66,73,68
-15940,10016,7804,69,66,73,67
-15836,9352,7748,69,68,73,67
-15948,8512,7664,69,67,73,68
-15828,7844,7440,69,66,73,68
-15824,8036,7468,69,67,73,68
-15896,7524,7752,69,67,73,68
-15572,5856,6760,69,66,73,67
-15904,5208,7040,69,66,73,67
-15832,4736,6376,68,66,73,68
-15904,3980,6088,69,66,73,69
-15836,3552,5924,69,67,73,68
-15680,3040,5984,69,66,73,68
-15552,2700,5684,69,66,73,67
-15648,2324,5556,68,67,73,68
-15824,1916,5320,68,66,73,68
-15792,1584,5092,69,66,73,68
-15800,1400,4864,69,65,73,68
-15784,1308,4828,69,66,73,68
-15672,1092,4492,69,66,73,68
-15720,968,4400,68,66,72,68
-15636,772,4016,68,66,72,67
-15660,572,3884,68,65,73,68
-15588,628,3568,68,65,73,68
-15616,548,3472,68,65,72,68
-15484,404,3260,68,65,72,68
-15552,420,3280,68,65,73,67
-15552,324,2976,69,65,72,67
-15448,380,2940,68,65,72,68
-15560,340,2588,68,64,72,67
-15600,452,2352,68,65,72,68
-15696,380,2200,68,65,72,67
-15708,308,1860,68,65,73,68
-15584,400,1636,68,65,72,68
-15504,400,1220,68,66,72,67
-15600,468,1100,68,66,72,68
-15716,528,860,68,65,72,67
-15692,540,432,68,65,73,67
-15808,640,108,68,65,73,67
-15740,732,12,68,65,73,67
-15832,800,72,68,64,73,67
-15916,848,76,68,64,72,67
-15636,1128,-36,69,64,72,67
-15668,1196,-4,68,65,72,66
-15720,1316,-332,68,65,72,66
-15544,1284,-340,68,65,72,66
-15388,1304,-688,68,65,72,67
-15280,1336,-664,68,65,72,66
-15044,1260,-980,68,65,72,66
-15016,1072,-1024,68,65,72,66
-14928,1080,-1152,69,65,72,65
-14972,844,-1216,68,65,72,66
-15064,748,-1316,68,65,72,66
-14856,460,-1680,68,65,72,66
-14876,380,-1704,68,65,72,67
-14868,252,-1716,68,63,72,66
-14896,196,-1828,68,65,72,66
-14840,-28,-2024,68,65,73,65
-14768,-220,-2276,68,65,72,66
-14788,-344,-2248,68,65,72,66
-14832,-668,-2488,68,65,72,67
-14952,-792,-2680,68,65,72,66
-15076,-932,-2760,68,65,72,66
-15176,-1072,-2820,68,65,72,65
-15204,-1004,-3004,68,64,72,65
-15252,-1024,-2988,68,65,72,65
-15360,-852,-3112,68,64,72,65
-15380,-832,-3156,68,64,72,66
-15292,-912,-3180,68,65,72,65
-15436,-1088,-3160,68,64,72,65
-15528,-1052,-3168,68,65,72,65
-15532,-1112,-3220,68,65,72,64
-15528,-1232,-3256,68,65,72,64
-15632,-1292,-3308,68,65,72,64
-15504,-1420,-3228,68,65,72,64
-15596,-1504,-3172,68,65,72,64
-15524,-1672,-3004,68,65,72,64
-15668,-1692,-3192,68,64,72,64
-15720,-1708,-3168,67,64,72,64
-15848,-1848,-3148,68,65,72,64
-16012,-2188,-3052,68,65,72,65
-16228,-2200,-2968,68,64,72,64
-16272,-2236,-3228,68,65,72,64
-16404,-2340,-3156,68,65,72,64
-16556,-2520,-3008,68,65,72,64
-16800,-2296,-3128,68,65,72,64
-17068,-2324,-3160,68,65,72,65
-17532,-2312,-3180,68,65,72,65
-17836,-2272,-3188,68,65,72,65
-18084,-2404,-3304,68,65,72,65
-18436,-2480,-3332,68,64,72,65
-18392,-2480,-3452,68,64,72,64
-18428,-2516,-3760,67,64,72,64
-18248,-2464,-3840,67,64,72,64
-18228,-2316,-3816,68,65,72,64
-17952,-2072,-3928,67,65,72,64
-17800,-1800,-3940,67,65,72,65
-17632,-1568,-4092,67,65,72,64
-17596,-1432,-3968,67,65,72,65
-17448,-1248,-3928,67,64,72,64
-17284,-1088,-3896,68,64,72,65
-17344,-980,-4148,68,65,72,64
-17104,-1044,-4372,68,65,72,64
-16928,-1016,-4604,67,65,72,64
-16796,-1084,-4760,67,65,72,64
-16508,-1316,-4900,67,65,71,64
-16224,-1556,-5104,67,64,72,64
-15736,-1672,-5400,67,64,72,64
-15444,-1852,-5508,67,64,72,63
-14856,-2068,-5556,67,65,71,63
-14288,-2080,-5644,66,65,71,64
-14056,-2212,-5664,67,65,72,64
-13512,-2084,-5412,66,65,72,64
-13008,-2040,-5428,66,65,72,64
-12584,-1900,-5492,66,65,72,64
-12152,-1840,-5572,66,65,72,64
-11832,-1664,-5932,66,65,72,64
-11384,-1568,-6204,66,65,71,63
-11296,-1456,-6332,66,65,71,63
-11256,-1348,-6784,66,64,71,63
-11344,-1404,-7540,65,65,71,62
-11580,-1380,-8148,65,64,71,62
-11792,-1256,-8584,65,65,70,62
-12112,-1244,-9100,64,63,70,60
-11844,-976,-9364,64,63,69,61
-10900,-568,-9080,63,64,69,62
-10480,-912,-9460,63,71,69,65
-10144,-448,-6560,62,71,68,68
-8996,1212,-3172,62,68,67,69
-9488,2868,-2412,61,66,67,66
-11172,2932,-3196,62,66,68,67
-13716,5496,-2248,62,67,68,69
-17760,8340,-296,63,69,68,70
-20756,9624,1868,63,69,69,72
-25084,9376,5304,63,70,69,72
-26924,7724,7272,63,70,69,74
-27576,5076,9524,63,71,69,74
-26968,4196,10312,63,72,69,75
-25140,3404,9656,62,73,69,74
-22396,2560,7316,62,72,69,77
-19936,2204,5168,63,73,68,78
-16568,2572,1564,63,74,69,79
-14576,3164,-396,63,74,69,80
-12644,3788,-3168,64,75,69,81
-12184,4724,-5068,64,74,68,82
-12612,5320,-5476,64,75,68,82
-14944,5932,-5136,65,74,69,83
-17872,5764,-5484,66,75,71,83
-20300,6504,-3920,68,74,73,83
-21620,5472,-3052,69,74,74,83
-21908,4828,-3052,70,75,76,84
-21944,3668,-3000,71,75,77,84
-23972,2832,-2296,73,75,78,85
-25972,1416,-1896,74,75,79,85
-26556,156,-2400,75,75,80,86
-24828,-444,-4160,76,76,81,86
-23684,-556,-6736,77,75,82,86
-24440,-1064,-7908,78,75,83,87
-24796,-1832,-8036,78,76,83,87
-24316,-3140,-7584,79,76,84,87
-24652,-4600,-6028,79,76,85,88
-25016,-5352,-4096,80,76,85,88
-24780,-5428,-2404,81,77,86,89
-24156,-5300,-584,81,77,86,89
-23928,-5120,612,81,77,86,89
-23600,-4956,1164,82,77,86,90
-23500,-4880,1284,82,78,86,90
-22652,-4548,760,82,77,87,90
-21544,-4552,-52,82,77,87,90
-20924,-4316,-464,82,78,87,90
-20500,-4148,-728,82,78,87,90
-19836,-3632,-1240,83,78,88,91
-19060,-2720,-1292,83,78,88,91
-18612,-2216,-1288,83,78,88,91
-18212,-1072,-644,83,78,88,91
-17668,168,-288,83,79,88,91
-17412,1044,28,83,78,88,91
-17448,2364,372,83,79,88,92
-17644,3252,412,83,79,88,92
-17808,4548,728,83,79,88,92
-17956,5360,648,83,79,88,92
-17744,6376,672,83,80,88,92
-17608,6824,504,83,80,88,92
-17524,7296,600,83,80,88,92
-17068,7772,676,83,80,88,92
-16852,8124,860,83,80,88,93
-16596,8380,748,83,80,88,93
-16396,8624,1144,83,80,88,93
-16480,8840,1272,83,80,88,93
-16464,8628,1312,83,80,88,93
-16664,8456,1456,83,80,88,93
-16740,7892,1712,83,80,88,93
-16896,7584,1836,83,80,88,93
-17080,6736,1940,83,80,88,93
-17104,6328,1924,83,80,88,93
-17064,5416,1944,83,80,88,93
-17080,4824,1828,83,80,88,93
-17072,3916,1968,83,80,88,93
-16936,3484,1924,83,80,88,93
-16920,2580,1800,83,80,88,93
-16820,1936,2080,83,80,88,93
-16928,1492,2216,83,80,88,93
-16948,880,2060,83,80,88,93
-17068,528,2208,83,80,88,93
-17132,348,2072,83,80,88,93
-17168,108,2116,82,80,87,93
-17236,-256,1968,82,80,87,93
-17184,-408,2136,82,80,87,93
-17124,-628,2104,82,80,87,93
-17084,-632,2008,82,80,87,93
-17192,-700,2004,82,80,87,93
-17168,-696,1872,81,80,87,93
-17164,-644,1788,82,80,86,93
-17120,-616,1524,82,80,86,93
-17280,-476,1576,81,80,86,93
-17220,-304,1268,81,80,86,93
-17344,72,1204,81,80,86,93
-17404,116,1012,81,80,86,93
-17476,472,716,80,80,85,93
-17664,612,736,80,79,85,93
-17668,964,360,80,79,85,93
-17872,1200,384,79,79,84,93
-17876,1592,292,79,79,84,93
-17972,1808,328,79,79,84,93
-18140,1988,176,78,79,83,92
-18264,2316,-80,78,79,83,92
-18312,2484,0,78,78,82,92
-18436,2672,-336,77,78,82,92
-18520,2876,-548,77,78,82,92
-18432,3004,-520,76,78,81,91
-18452,3084,-696,76,78,81,92
-18480,3236,-588,75,77,80,91
-18596,3224,-840,75,77,79,91
-18624,3056,-916,74,77,79,91
-18980,2696,-1072,73,77,78,91
-19020,2640,-1160,73,77,78,91
-18940,2160,-1548,72,77,77,91
-18736,2128,-1676,71,77,76,90
-18488,2056,-1740,70,76,75,90
-18128,1988,-1784,69,76,75,90
-18216,1936,-1640,69,77,74,90
-18012,2240,-1844,69,77,74,90
-18252,2104,-2260,68,76,74,89
-18536,1976,-2240,67,77,73,89
-19332,1576,-2328,66,76,73,89
-19636,1128,-2508,66,76,72,88
-19628,760,-2540,66,76,72,88
-19904,416,-2684,65,76,71,88
-19692,184,-3140,65,76,71,87
-19764,112,-3428,64,77,70,87
-19808,224,-3764,63,77,70,87
-20136,196,-4092,63,76,69,86
-20752,640,-4428,62,76,69,86
-21136,636,-4484,62,76,68,85
-21720,1220,-4928,62,76,69,86
-21916,1476,-5312,61,76,69,85
-22068,1904,-5864,61,75,68,84
-22496,2008,-6440,61,75,69,84
-23224,2040,-6688,61,75,69,83
-23848,1832,-6884,61,76,69,83
-23820,1560,-6832,61,75,69,82
-23564,1260,-6744,61,75,69,82
-23724,680,-6624,61,74,69,81
-23816,552,-6232,61,75,68,79
-24196,356,-5924,61,74,68,80
-24092,436,-5324,61,74,68,78
-24100,496,-5272,61,73,68,77
-24008,504,-4972,62,73,68,76
-23964,656,-4752,62,73,68,75
-23604,968,-4500,62,73,68,76
-23348,916,-4200,62,73,68,75
-22948,1104,-3824,62,73,68,75
-22644,1216,-3432,62,73,68,75
-22804,1304,-3160,62,72,68,74
-22860,1452,-3008,62,71,68,75
-22984,1752,-2596,62,71,68,74
-23084,2004,-2424,62,69,68,73
-23192,2360,-2336,63,70,68,74
-23172,2576,-2444,62,69,68,74
-23012,2996,-2444,63,69,68,73
-22568,3512,-2196,63,69,69,73
-21928,3604,-2328,63,69,69,73
-21004,3588,-2796,63,69,69,73
-19700,3576,-3508,63,69,69,72
-18892,3408,-4300,63,69,68,71
-17456,3092,-5820,63,69,68,71
-16764,2748,-6548,63,69,69,71
-15940,2112,-7768,63,68,69,71
-15620,1544,-8452,63,68,68,71
-15500,1168,-8816,62,68,68,71
-15524,716,-8788,62,67,68,71
-15624,344,-8536,63,67,68,71
-15544,332,-8500,63,66,69,71
-15368,512,-8132,63,67,68,71
-15152,544,-7972,63,67,68,71
-14944,688,-7972,63,68,69,72
-14568,652,-7692,63,68,68,73
-14556,616,-7444,63,68,69,73
-14000,552,-7420,63,68,69,72
-13544,620,-6968,63,68,69,73
-13332,836,-6632,64,68,69,72
-13184,852,-6628,64,68,69,73
-12992,940,-6660,63,68,69,72
-12892,1000,-6864,63,68,69,72
-13076,1148,-7024,63,67,69,71
-13148,1220,-6908,63,68,69,71
-12916,1024,-7096,64,68,69,72
-12528,948,-6880,63,68,69,71
-12452,680,-6680,63,67,69,72
-12156,-36,-6432,63,67,69,71
-12216,-452,-6000,63,67,69,71
-12056,-1012,-5384,63,68,69,71
-11844,-1604,-5004,63,67,69,72
-11852,-2172,-4516,64,67,69,72
-11692,-2564,-4248,62,67,69,72
-11612,-2984,-3992,63,67,69,71
-11648,-3412,-3608,63,67,68,70
-11388,-3556,-3444,63,68,68,71
-11244,-3848,-3124,63,68,68,71
-11296,-3940,-2996,63,67,68,72
-11248,-3904,-2880,63,68,68,72
-11296,-4108,-2784,63,67,68,71
-11308,-4068,-2404,63,67,68,72
-11280,-4108,-2380,63,67,69,71
-11284,-4132,-1792,63,67,69,72
-11456,-4184,-1928,62,66,68,71
-11424,-4124,-1764,62,67,68,71
-11544,-4092,-1348,63,67,68,71
-11580,-4288,-1360,62,67,68,70
-11576,-4160,-944,62,67,68,70
-11472,-4388,-804,63,67,68,71
-11524,-4468,-476,62,67,68,71
-11440,-4628,-384,62,67,68,71
-11348,-4836,60,62,67,68,70
-11288,-4960,208,63,67,68,70
-11216,-5124,732,63,67,68,70
-11088,-4984,864,63,66,68,69
-11140,-5236,1064,63,67,68,70
-11040,-5380,1376,62,67,68,71
-10904,-5456,1392,62,67,68,71
-10872,-5460,1504,62,66,68,70
-10880,-5376,1760,62,66,68,69
-11128,-5392,2020,62,66,68,70
-11356,-5292,2144,62,66,68,70
-11504,-5200,2188,62,66,68,71
-11796,-5076,2348,62,67,68,71
-12124,-4768,2504,62,67,68,70
-12176,-4532,2672,62,67,68,70
-12428,-4172,2728,62,67,68,70
-12824,-3808,2752,62,67,68,71
-13048,-3520,2920,62,67,68,71
-13336,-3152,3212,61,67,68,71
-13708,-2792,3292,61,67,68,71
-14168,-2412,3344,62,67,68,71
-14468,-2044,3656,62,67,68,70
-14604,-1572,3756,62,67,68,70
-14972,-1000,3948,62,67,68,70
-15236,-200,4240,62,67,68,70
-15312,384,4348,61,67,68,70
-15512,1120,4532,62,67,67,70
-15516,1660,4536,61,67,67,70
-15848,2284,4996,61,67,67,70
-15988,2688,4984,61,66,67,69
-16164,3192,5284,61,66,67,70
-16328,3456,5460,61,67,67,70
-16760,3892,5848,61,66,67,69
-17064,4260,6092,61,66,67,70
-17228,4396,6272,61,66,67,69
-17548,4436,6684,61,67,67,69
-17604,4440,6880,61,67,67,69
-17852,4492,7020,61,66,67,69
-17956,4392,7228,61,67,67,68
-18172,4180,7616,61,66,67,68
-18268,4296,7924,61,65,67,67
-18340,4060,8204,61,66,66,67
-18300,3832,8708,61,66,67,67
-18304,3732,8920,61,66,66,68
-18416,3608,9276,61,67,67,68
-18328,3516,9336,61,66,66,68
-18376,3472,9684,60,65,66,67
-18432,3376,9756,60,65,66,67
-18384,3164,10108,60,66,66,67
,,,,,,
,,,,,,
-16248,10568,11040,69,68,73,71
-15760,10308,10500,69,68,73,71
-15600,10120,10300,69,68,73,70
-15580,9928,10212,69,67,73,71
-15552,9720,10100,69,68,73,71
-15536,9316,9680,69,68,73,72
-15576,8996,9496,69,68,73,71
-15388,8760,9196,69,68,73,71
-15276,8288,8884,69,68,73,71
-15128,8028,8316,69,68,73,71
-14976,7564,7820,69,68,73,71
-14960,7348,7660,69,68,73,71
-14964,6972,7300,69,68,73,70
-15048,6780,6860,69,68,73,71
-15172,6344,6800,69,68,73,70
-15328,6144,6308,69,68,73,71
-15504,5748,6012,68,68,73,71
-15652,5376,5584,69,68,73,71
-15716,5088,5204,69,68,73,71
-15784,4744,4960,69,69,73,70
-15704,4636,4888,69,68,73,71
-15560,4260,4492,69,67,73,70
-15624,3960,4392,69,67,73,70
-15524,3824,3856,69,67,73,69
-15536,3612,3724,69,68,73,69
-15524,3552,3488,69,67,73,70
-15580,3504,3084,69,68,73,70
-15544,3264,2836,69,68,73,70
-15468,3052,2352,69,68,73,70
-15588,2972,2308,69,68,73,70
-15584,2832,1648,69,68,73,70
-15696,2732,1604,69,68,73,70
-15804,2536,1260,68,67,73,69
-16056,2304,1180,69,68,73,69
-16136,2156,696,69,68,73,70
-16264,1828,504,69,68,73,70
