x,y,z,1,2,3,4
-16076,-1648,-4920,79,81,83,91
-16152,-1568,-4972,79,81,83,92
-16076,-1464,-4832,78,81,83,92
-16004,-1468,-4772,78,81,83,92
-16060,-1316,-4892,78,81,83,92
-16212,-1324,-4860,78,81,82,91
-16328,-1232,-5124,77,81,82,91
-16308,-1236,-5188,77,81,81,91
-16328,-1152,-5136,77,81,81,91
-16196,-1180,-5180,76,81,81,90
-16336,-1404,-5572,76,80,80,87
-16340,-1504,-5664,75,80,80,90
-16348,-1512,-5740,75,80,79,88
-16336,-1496,-5880,75,80,79,91
-16332,-1632,-6016,74,80,78,92
-16352,-1596,-6040,74,80,78,91
-16440,-1820,-6004,73,79,77,91
-16492,-1916,-6040,73,79,77,91
-16624,-1908,-6064,72,78,76,91
-16732,-2012,-6324,71,78,75,91
-16840,-2040,-6392,70,78,74,91
-17032,-2180,-6516,69,76,74,90
-17048,-2112,-6560,69,76,73,90
-17044,-2132,-6404,68,76,73,89
-17192,-2148,-6540,67,75,73,89
-17228,-2100,-6456,66,75,72,88
-17244,-2052,-6560,65,74,71,88
-17140,-2092,-6744,65,74,71,87
-17328,-1876,-6964,64,75,71,87
-17356,-2020,-6948,64,74,70,87
-17460,-1812,-7004,63,74,69,86
-17504,-1908,-7124,62,74,68,86
-17324,-2096,-7460,62,73,69,84
-17244,-2084,-7796,61,73,69,81
,,,,,,
,,,,,,
-11460,-924,-4732,68,62,75,65
-11384,-772,-5116,68,62,75,66
-11484,-756,-5212,68,62,75,65
-11568,-720,-5592,68,63,75,65
-11556,-600,-5812,68,62,75,65
-11416,-580,-6240,68,62,75,65
-11340,-396,-6788,68,63,75,65
-11176,-444,-6864,68,62,74,65
-10980,-108,-6968,69,62,75,66
-10976,-176,-7104,69,63,74,65
-11160,-180,-7072,68,61,75,65
-11440,-160,-7012,68,62,74,65
-11840,-392,-6884,68,62,74,65
-11920,-632,-6748,68,62,74,65
-12408,-1024,-6720,68,62,74,65
-12636,-1408,-6444,68,61,74,65
-12784,-1624,-6340,68,62,74,65
-12900,-2216,-6124,68,62,74,65
-12856,-2860,-6100,68,62,74,65
-12948,-3004,-5992,68,61,74,65
-12844,-3708,-5520,68,62,74,64
-13032,-4196,-5400,68,61,74,65
-13032,-4720,-5472,68,61,74,64
-13296,-5020,-5344,68,61,74,64
-13544,-5500,-5204,68,61,74,64
-13560,-5944,-4996,68,61,74,64
-13696,-6496,-4912,68,61,74,64
-13772,-6608,-4796,68,61,74,63
-13932,-6964,-4572,68,61,74,64
-14004,-7216,-4572,68,61,74,63
-14088,-7532,-4528,67,62,74,63
-14144,-7872,-4356,67,62,74,64
-14100,-7904,-4252,67,62,74,64
-14236,-7984,-3992,67,62,74,64
-14132,-8052,-3916,67,62,73,64
-14224,-8048,-3944,67,62,73,65
-14256,-8176,-3952,67,62,73,64
-14348,-8212,-3972,67,62,73,65
-14472,-8176,-4112,67,62,73,64
-14588,-8116,-4000,67,62,73,63
-14704,-8104,-4056,67,61,73,63
-14772,-7972,-4044,67,61,73,63
-14848,-7856,-4016,67,61,73,63
-15096,-7660,-4024,67,61,73,63
-14968,-7420,-4148,66,61,73,63
-15064,-7176,-4068,66,62,73,62
-15076,-6960,-4424,66,62,73,62
-14964,-6716,-4372,66,62,72,62
-15120,-6660,-4432,66,62,72,63
-15196,-6444,-4344,66,61,72,63
-15264,-6260,-4640,66,62,72,63
-15360,-6056,-4716,66,61,72,63
-15360,-5924,-4744,66,62,72,63
-15516,-5620,-4900,66,61,72,63
-15680,-5288,-4804,66,61,72,64
-15668,-5172,-4768,66,62,72,64
-15712,-4968,-4596,66,61,72,63
-15764,-4756,-4568,65,61,72,65
-15864,-4480,-4636,65,61,72,64
-15612,-4408,-4516,65,61,71,63
-15396,-4236,-4644,65,61,71,63
-15744,-4172,-4216,65,61,71,62
-15876,-3896,-4304,65,62,71,63
-15952,-3776,-4152,65,62,71,63
-16104,-3700,-3992,65,62,71,62
-16316,-3644,-3816,65,61,71,63
-16400,-3368,-3432,65,61,71,63
-16580,-3320,-3324,65,62,71,64
-16496,-3180,-3244,65,61,71,63
-16840,-2964,-2968,65,61,71,63
-16900,-2936,-2848,65,61,71,63
-17212,-2800,-2900,65,61,71,62
-17696,-2668,-2688,65,62,71,63
-17912,-2464,-2640,65,62,70,62
-18032,-2444,-2704,65,62,70,63
-18108,-2408,-2964,65,62,70,63
-17888,-2360,-2948,65,62,70,63
-17828,-2552,-3184,65,62,71,63
-17728,-2384,-3204,65,62,70,62
-17724,-2368,-3468,64,62,70,63
-17348,-2356,-3476,64,62,70,64
-17120,-2300,-3684,65,61,70,63
-16900,-2464,-3772,65,62,70,63
-16924,-2276,-3904,64,61,69,63
-16816,-2180,-4052,65,62,70,62
-16828,-2172,-4212,65,62,69,63
-16888,-2052,-4244,64,62,69,63
-17112,-1776,-4252,65,62,69,63
-17132,-1704,-4216,64,62,69,62
-17200,-1564,-4192,64,62,69,62
-17168,-1476,-4288,64,61,69,62
-17528,-1476,-4092,64,62,69,62
-17640,-1312,-4076,63,62,69,63
-17780,-1328,-4292,63,61,69,62
-17752,-1148,-4224,63,61,69,62
-17956,-952,-4276,63,61,69,63
-18008,-836,-4096,63,61,69,62
-18284,-848,-4176,63,60,68,62
-18300,-900,-4108,63,60,68,61
-18336,-532,-3888,63,60,68,62
-18552,-544,-4020,63,60,68,62
-18492,-476,-4004,63,59,68,62
-18488,-352,-3800,63,60,68,61
-18512,-32,-3508,63,60,68,62
-18604,-100,-3448,63,60,68,61
-18528,124,-3596,62,60,68,61
-18548,60,-3500,62,60,68,61
-18516,60,-3384,62,60,68,61
-18492,96,-3408,62,60,68,61
-18464,52,-3208,62,60,68,61
-18588,72,-3228,62,60,68,61
-18548,60,-3036,62,61,68,61
-18768,-68,-3040,62,60,68,61
-19240,-8,-2664,62,60,67,61
-19480,124,-2808,62,60,67,62
-19692,-48,-2708,61,60,67,62
-19576,-116,-2620,62,60,67,61
-19344,-328,-2416,62,60,67,61
-19212,-256,-2400,61,61,67,62
-18852,-400,-2372,61,60,67,61
-18728,-392,-2316,62,60,67,61
-18852,-316,-2212,61,60,67,61
-18748,-488,-2280,61,60,67,62
-18744,-356,-2332,61,60,67,62
-18568,-420,-2368,61,59,67,61
-18624,-312,-2368,61,60,67,62
-18412,-208,-2532,61,60,67,61
-18276,-272,-2660,61,59,67,61
-18196,-220,-2532,61,60,67,60
-18024,-152,-2704,60,60,66,61
-18212,-180,-2780,61,60,67,62
-18052,-116,-2752,61,60,66,62
-18084,-148,-2804,61,60,66,62
-18076,-148,-3076,61,60,66,62
-18084,-100,-3104,61,60,66,62
-18108,-212,-3208,61,60,66,62
-18164,-24,-3080,60,60,66,62
-18096,68,-3048,60,59,66,62
-17916,-168,-3040,60,60,66,62
-17816,-144,-3108,60,60,66,62
-17776,-124,-2968,60,60,66,62
-17644,-84,-3128,60,60,66,62
-17284,-60,-3160,60,60,66,62
-17320,-192,-3100,60,60,66,62
-17296,132,-3040,60,60,66,61
-17276,240,-3184,60,60,66,62
-17088,200,-3140,59,60,66,63
-16712,584,-3052,60,60,66,62
-16716,456,-3220,59,60,65,61
-16532,596,-3184,59,60,65,62
-16436,740,-3280,59,60,65,62
-16208,848,-3400,59,60,65,63
-16372,1064,-2940,59,60,65,63
-16472,1376,-3128,59,60,65,63
-16308,1168,-3164,59,60,65,62
-16188,1448,-2988,59,60,65,61
-16232,1160,-2984,59,60,65,62
-16092,1488,-3148,59,60,65,62
-16296,1368,-3208,59,60,65,62
-16504,1404,-3104,59,60,65,62
-16720,1600,-3328,58,60,65,62
-16864,1316,-3400,58,60,65,62
-16648,1440,-3556,59,60,65,61
-16856,1452,-3196,58,60,65,61
-16924,1560,-3260,58,60,65,62
-17040,1848,-3380,58,60,65,62
-17248,1684,-3228,58,60,65,62
-17076,1900,-3312,58,60,65,62
-17060,2020,-3380,58,60,65,62
-16984,1736,-3396,59,60,65,62
-16568,2232,-3564,58,60,65,61
-16836,2300,-3244,58,60,65,62
-16604,2388,-3304,58,60,65,62
-16072,2528,-3496,59,60,65,62
-15872,2524,-3344,58,60,65,62
-15576,2780,-3528,58,60,65,62
-15420,3088,-3352,58,60,65,62
-15380,3144,-3324,58,59,65,63
-15192,3388,-3392,58,60,65,63
-15000,3716,-3368,58,60,65,62
-14880,3828,-3440,58,59,65,62
-14476,4028,-3628,58,59,65,63
-14156,4200,-3564,58,59,65,63
-14084,4300,-3560,58,59,65,63
-13928,4496,-3452,58,59,64,63
-13956,4568,-3552,58,59,64,63
-13796,4556,-3572,57,59,64,63
-13496,4604,-3784,57,59,64,63
-13516,4684,-3684,58,59,64,63
-13356,4744,-3780,57,58,64,59
-13124,4720,-3856,57,56,64,62
-12968,4652,-3628,57,55,64,61
-14412,3604,-3356,57,56,64,61
-17364,3572,-1784,57,56,64,59
-18420,3308,-1224,57,57,64,60
-18628,2104,-792,57,57,64,60
-18860,1360,-116,57,57,64,58
-18416,1244,1172,57,57,64,59
-17040,592,2352,57,56,64,57
-15796,84,2928,58,56,65,58
-14868,-176,3156,59,54,66,57
-23896,876,7732,60,55,68,57
-24672,760,6676,63,53,72,49
-24536,728,6064,69,54,77,56
-26660,332,4348,74,53,80,56
-26292,5824,6172,78,54,83,59
-21564,-620,-344,80,57,84,53
-22124,-1984,256,82,59,86,45
-23424,1364,324,83,61,87,54
-21192,3612,-5020,84,60,88,56
-20180,3388,-12852,85,61,89,49
-23176,5796,-17520,86,61,90,48
-22676,6248,-25816,86,61,91,45
-24340,3348,-27892,86,62,91,49
-28552,1204,-26612,87,62,91,54
-32768,-1476,-26124,86,62,91,54
-32768,-3708,-26272,86,62,91,57
-32768,-6644,-24088,86,61,91,60
-32768,-7000,-19424,87,62,91,61
-32768,-7452,-17952,86,61,91,63
-32768,-8240,-16200,86,61,91,64
-32768,-8816,-13340,86,61,91,65
-32768,-9140,-11288,86,61,91,65
-32768,-10720,-10764,86,62,91,65
-26964,-12204,-9876,86,61,91,65
-22084,-12628,-9208,86,61,91,65
-17500,-12872,-8004,86,60,90,64
-14964,-12260,-5288,86,61,90,65
-14008,-10508,-2656,86,62,90,64
-12096,-8244,-204,86,62,90,63
-10216,-7696,1256,86,62,90,61
-8016,-7604,3332,85,62,90,60
-6740,-6720,4912,85,63,90,64
-4144,-5576,6480,85,62,90,65
-3252,-3364,7704,85,62,90,64
-3236,-2192,8880,85,62,90,64
-3952,-604,9480,85,63,90,63
-4532,492,9268,85,62,90,64
-5608,1660,8724,85,63,90,62
-6460,2240,8004,85,63,90,63
-7124,2836,6068,85,63,90,62
-7316,2272,4748,85,63,90,64
-7728,828,3324,85,63,90,69
-8152,-1144,1452,85,63,90,70
-8624,-2568,72,85,64,90,71
-9428,-4216,-1536,86,65,90,71
-9672,-5188,-3020,85,65,90,71
-11236,-6076,-3576,85,65,90,71
-12880,-6240,-4064,85,65,90,72
-13544,-5984,-4284,85,65,90,72
-14420,-5124,-4608,85,65,90,72
-15488,-4340,-4620,85,65,90,73
-16660,-3404,-4080,85,65,90,72
-17380,-2616,-3820,85,65,90,73
-18324,-1368,-2940,85,66,90,74
-19168,424,-2000,85,66,90,73
-19832,1756,-1384,86,66,90,73
-20280,3632,-892,85,66,90,74
-20364,5856,-1292,85,66,90,74
-20248,7252,-1848,85,67,90,74
-19400,8732,-3288,85,67,90,74
-18092,9728,-4896,85,68,90,74
-16964,9848,-6484,85,68,90,75
-15616,9720,-8324,85,68,90,75
-14716,9164,-9264,85,68,90,75
-13972,8388,-10152,85,68,90,76
-13796,7588,-10320,85,69,90,76
-13780,6960,-9604,85,69,90,75
-13952,6444,-8936,86,69,90,76
-14260,5640,-7420,86,69,90,75
-14544,5024,-6388,86,69,90,76
-15112,3968,-4948,86,69,90,76
-15680,2600,-3736,86,69,90,77
-15928,1624,-3000,86,69,90,76
-16488,128,-2328,86,70,90,76
-17004,-1464,-1712,86,70,90,77
-17288,-2360,-1628,86,71,90,77
-17436,-3672,-1700,86,70,90,78
-17408,-5036,-2048,85,71,90,78
-17188,-5548,-2520,86,71,90,78
-16852,-6604,-3192,85,72,90,78
-16480,-7488,-3332,85,72,90,78
-15932,-8044,-3428,86,72,90,78
-15788,-8220,-3316,85,73,90,79
-15680,-8176,-3236,85,73,90,79
-15552,-7772,-3124,86,73,90,79
-15664,-7164,-3220,85,73,90,80
-15656,-6628,-3152,86,73,90,79
-16020,-5824,-2988,86,73,90,79
-16680,-4948,-3392,85,74,90,80
-17248,-4388,-3692,86,74,90,79
-17776,-3396,-4108,85,74,90,80
-18252,-2660,-4456,85,74,90,80
-18324,-2028,-4672,86,74,90,80
-18208,-1724,-5024,85,75,90,80
-17928,-1080,-5212,85,75,90,80
-17332,-648,-5408,86,75,90,80
-17052,-332,-5368,86,75,90,80
-16504,176,-5168,86,75,90,80
-16008,552,-4948,86,75,90,81
-16028,988,-4824,86,75,90,81
-15968,1540,-4868,86,75,90,81
-16084,1992,-4784,86,75,91,81
-16348,2672,-4704,86,75,90,81
-16672,3244,-4844,86,75,90,81
-16884,3688,-5060,86,76,90,81
-17172,4092,-5108,86,76,90,81
-17144,4752,-5300,86,76,90,81
-17140,4792,-5452,86,76,90,81
-16948,5000,-5460,86,76,90,81
-16836,5108,-5408,86,77,90,81
-16720,5072,-5376,86,77,90,81
-16436,4832,-5228,86,77,90,81
-16304,4716,-5108,86,77,90,81
-16184,4388,-5120,86,77,90,81
-16032,3992,-4968,86,77,90,81
-15852,3676,-5056,86,77,90,82
-16136,3048,-4828,86,77,90,82
-16004,2432,-4620,86,77,90,82
-16060,1944,-4520,86,77,90,81
-16196,1276,-4660,86,77,90,82
-16408,700,-4388,86,77,90,82
-16444,192,-4476,86,77,90,82
-16680,-168,-4264,86,78,90,82
-16708,-520,-4300,86,77,90,82
-16692,-968,-4348,86,78,90,82
-16812,-1396,-4248,86,78,90,82
-16640,-1552,-4452,86,78,90,82
-16588,-1996,-4408,86,78,90,82
-16636,-2268,-4324,86,78,90,82
-16268,-2432,-4360,86,78,90,82
-16348,-2932,-4348,86,78,90,82
-16324,-3116,-4084,86,78,90,82
-16276,-3336,-4048,86,78,90,82
-16296,-3336,-3976,86,78,90,82
-16480,-3448,-3880,86,78,90,83
-16484,-3400,-3804,86,78,90,83
-16292,-3228,-3768,86,78,90,83
-16396,-3064,-3696,86,78,90,83
-16396,-2676,-3812,86,78,90,83
-16244,-2380,-3948,86,78,91,83
-16204,-2188,-3972,86,78,90,83
-16184,-1828,-4124,86,78,90,83
-16056,-1456,-4260,86,78,90,83
-15968,-1000,-4428,86,79,90,83
-15916,-840,-4364,86,79,90,83
-15928,-532,-4552,86,78,90,83
-16188,-220,-4660,86,78,90,83
-16096,68,-4664,86,78,91,83
-16320,252,-4572,86,79,90,83
-16320,496,-4600,86,78,90,83
-16464,672,-4668,86,79,91,83
-16360,768,-4548,86,79,91,83
-16424,916,-4568,86,78,91,83
-16320,1084,-4560,86,78,91,82
-16328,1040,-4540,86,79,91,83
-16336,1108,-4524,86,79,91,83
-16236,1212,-4404,86,79,91,83
-16296,1072,-4564,86,78,91,83
-16284,1000,-4416,86,79,91,83
-16328,968,-4532,86,79,91,84
-16364,780,-4696,86,79,91,83
-16344,620,-4608,86,79,91,83
-16348,372,-4584,86,79,91,83
-16436,216,-4584,86,79,91,83
-16524,-76,-4800,86,79,91,83
-16500,-296,-4724,86,79,91,83
-16544,-564,-4648,86,79,91,83
-16564,-912,-4716,86,79,91,83
-16492,-1188,-4900,86,79,91,83
-16572,-1404,-4768,86,79,91,83
-16592,-1748,-4856,86,79,91,83
-16440,-2044,-4856,86,79,91,83
-16572,-2344,-4796,86,79,91,83
-16424,-2452,-4824,86,79,91,83
-16456,-2500,-4752,86,79,91,83
-16540,-2608,-4764,86,79,91,83
-16364,-2528,-4624,86,79,91,83
-16492,-2576,-4924,86,79,91,83
,,,,,,
,,,,,,
-10772,-6620,-7404,69,56,75,52
-10872,-6828,-7432,69,56,75,53
-10828,-6980,-7416,69,56,75,53
-10796,-7100,-7264,69,56,75,52
-10684,-7228,-7104,69,56,75,53
-10692,-7344,-7056,68,55,75,54
-10376,-7424,-6808,69,55,75,54
-10292,-7540,-6624,69,55,75,52
-10116,-7620,-6552,69,55,75,53
-10232,-7664,-6540,69,56,75,53
-10304,-7620,-6392,68,56,75,53
-10124,-7556,-6168,68,56,75,54
-10160,-7420,-6028,69,56,75,53
-10236,-7332,-6196,69,56,75,53
-10592,-7248,-5888,68,56,75,55
-10732,-7268,-5928,69,56,75,55
-11096,-7060,-5868,68,56,75,56
-11500,-6940,-6004,68,56,75,56
-11816,-6880,-5892,68,56,75,56
-11936,-6768,-6160,68,56,75,56
-12064,-6664,-6140,68,56,75,56
-12312,-6668,-6024,68,56,75,56
-12540,-6480,-6028,68,56,75,57
-12772,-6376,-5980,68,56,75,57
-13032,-6128,-5828,68,56,74,56
-13336,-6044,-5976,68,56,75,56
-13476,-5900,-5740,68,56,74,57
-13828,-5676,-5756,68,56,74,57
-14128,-5512,-5748,68,56,74,56
-14268,-5224,-5936,68,56,74,56
-14420,-5076,-5676,68,56,74,57
-14664,-4744,-5684,68,56,74,57
-14824,-4376,-5824,68,56,74,57
-14964,-4160,-5844,67,57,74,56
-15136,-3788,-5752,67,57,74,57
-15436,-3540,-5716,68,56,74,57
-15580,-3408,-5648,67,56,73,56
-15724,-3340,-5744,67,56,73,55
-15884,-3196,-5812,67,56,73,55
-16176,-3092,-5652,67,56,73,56
-16376,-3020,-5712,67,56,73,55
-16452,-3024,-5576,67,56,73,54
-16640,-2792,-5448,67,56,73,54
-16684,-2712,-5252,66,56,73,54
-16864,-2664,-5180,67,56,73,53
-17092,-2476,-5008,67,56,73,52
-17332,-2532,-4908,67,56,73,51
-17336,-2324,-4628,67,56,73,53
-17564,-2428,-4392,67,56,73,53
-17640,-2312,-4148,67,56,72,54
-17756,-2192,-3848,67,56,72,55
-17888,-2172,-3620,67,56,72,55
-18000,-2072,-3452,66,56,72,55
-17984,-2180,-3220,67,56,72,56
-18132,-2320,-2896,66,55,72,55
-18356,-2184,-3036,67,55,72,55
-18532,-2224,-3004,67,55,72,55
-18684,-2284,-2764,66,56,72,56
-18844,-2304,-2748,66,56,72,56
-18768,-2312,-2724,66,56,72,56
-18740,-2452,-2704,66,55,72,56
-18916,-2500,-2748,66,55,72,56
-18680,-2664,-2912,65,55,72,56
-18628,-2796,-3008,65,55,72,56
-18584,-2836,-2904,66,56,72,57
-18592,-2816,-3000,65,56,72,56
-18604,-2728,-2964,65,56,71,56
-18664,-2668,-3024,66,56,71,57
-19028,-2408,-3184,66,56,71,56
-19028,-2528,-3236,65,56,71,57
-18900,-2612,-3340,65,56,71,56
-18844,-2532,-3360,65,55,71,56
-19104,-2320,-3316,65,56,71,55
-19004,-2232,-3216,65,55,71,56
-19036,-2296,-3176,65,56,71,56
-18932,-2324,-3140,65,56,70,56
-18744,-2384,-3104,65,56,71,56
-18580,-2376,-2960,65,55,71,55
-18416,-2240,-2852,65,56,70,55
-18424,-2452,-2400,65,55,70,55
-18640,-2384,-2348,65,55,70,55
-18540,-2136,-2272,65,55,70,56
-18532,-2256,-1908,65,55,70,56
-18740,-2072,-1672,65,55,70,56
-18692,-1912,-1512,64,55,70,55
-18940,-1948,-1444,65,55,70,55
-18912,-1676,-1416,64,56,70,56
-19000,-1528,-1184,65,56,70,55
-19124,-1032,-1064,65,56,70,56
-19336,-840,-940,65,56,70,56
-19356,-596,-896,65,56,70,55
-19240,-644,-1120,65,56,70,56
-19108,-204,-1088,65,57,70,56
-18996,-116,-1320,64,57,70,56
-18820,-112,-1364,64,57,70,56
-18552,104,-1660,64,57,70,56
-18388,192,-1844,64,57,70,57
-18248,440,-2028,64,57,70,57
-18064,184,-2216,64,57,69,57
-17844,380,-2460,64,57,70,57
-17944,516,-2528,64,57,70,57
-17796,516,-2800,64,57,70,57
-17528,524,-2884,63,58,69,57
-17464,568,-2988,63,57,69,57
-17608,760,-3284,64,57,69,57
-17416,836,-3192,63,57,69,57
-17624,852,-3128,63,57,69,58
-17568,1004,-3436,63,57,69,57
-17596,1228,-3148,63,57,69,57
-17672,1132,-3136,63,57,69,58
-17676,1244,-3288,63,57,69,58
-17632,1336,-3144,63,57,69,57
-17660,1588,-3392,63,58,68,58
-17756,1428,-3264,63,57,68,58
-17820,1648,-3232,63,58,69,58
-17836,1904,-3296,63,57,69,58
-17924,2004,-3224,63,58,69,58
-17920,1872,-3524,63,58,68,57
-17932,2008,-3168,63,57,68,57
-17940,1976,-3356,63,57,68,57
-17896,1828,-3432,63,57,68,57
-17736,2052,-3544,62,57,68,56
-17644,1904,-3608,62,57,68,56
-17688,1872,-3452,62,56,68,56
-17320,1896,-3444,62,56,68,56
-17420,1816,-3364,62,57,68,56
-17376,1660,-3380,62,57,68,56
-17276,1704,-3172,62,57,68,56
-17156,1556,-3084,62,57,68,55
-17228,1688,-2904,62,57,68,55
-17312,1768,-2716,62,57,68,56
-17072,1736,-2276,62,57,68,56
-16748,1772,-2256,62,58,68,55
-16688,2004,-1904,62,57,68,55
-16708,2220,-1796,62,57,68,55
-16604,2276,-1648,61,57,68,56
-16760,2480,-1652,62,57,68,56
-17104,2508,-1028,61,57,68,56
-16880,2492,-1564,61,57,68,56
-16624,2400,-1572,62,58,68,56
-16476,2984,-1844,62,58,68,56
-16748,2572,-1712,61,58,68,56
-16652,2596,-2404,61,58,68,56
-16872,2532,-2248,61,58,68,56
-16880,2328,-2632,61,58,68,57
-16312,2680,-3236,61,58,67,56
-16020,2628,-3284,61,58,67,56
-15508,2252,-3592,60,58,68,56
-15304,1860,-4204,61,58,67,56
-15380,1896,-4392,60,58,67,56
-15808,1624,-4416,60,58,67,56
-16056,1740,-4832,60,58,67,56
-16312,1568,-4924,60,58,67,56
-16380,1544,-5180,60,58,67,56
-16596,1424,-5116,60,58,67,56
-16512,1400,-5136,60,58,67,56
-16592,1400,-5048,60,57,67,56
-16660,1252,-4872,60,58,66,56
-16788,1292,-4824,60,58,67,56
-16532,984,-4872,60,58,67,56
-16552,1044,-4636,60,58,66,56
-16272,752,-4524,60,58,66,56
-16272,764,-4188,60,57,66,56
-16348,320,-3872,60,57,66,56
-16240,252,-3692,60,57,66,56
-16232,56,-3432,60,56,66,56
-15988,-360,-3172,60,56,66,56
-15728,-392,-3152,60,56,66,55
-15476,-480,-2984,60,55,66,55
-15300,-724,-2816,60,56,66,55
-15128,-772,-2752,60,55,66,56
-14932,-680,-2608,60,54,65,55
-14568,-940,-3204,61,51,66,53
-15088,-1436,-3508,61,50,67,52
-15680,-1844,-4824,62,50,68,52
-15680,-1996,-6076,63,49,69,53
-14888,-2104,-7068,63,49,69,50
-12876,-2760,-7724,64,49,69,52
-10740,-3484,-7764,65,49,71,50
-10424,-4240,-7424,66,48,72,52
-13024,-4420,-6224,67,48,73,53
-16532,-4000,-5728,69,48,74,54
-18232,-3452,-5896,70,47,76,53
-17928,-3684,-6396,71,47,77,52
-16648,-4100,-7108,73,49,78,50
-17044,-4108,-8340,75,47,79,50
-15092,-1956,-9648,77,48,81,46
-9136,-2736,-17088,79,47,82,46
-5384,-592,-22264,80,48,83,52
-3496,1012,-27032,81,48,85,48
-2988,300,-30288,82,47,86,49
-4584,-972,-31032,83,47,86,49
-4696,-1912,-31372,84,49,87,47
-5384,-2328,-31140,84,51,88,40
-6832,-3192,-29420,85,54,88,46
-10440,-3616,-26384,86,52,89,47
-16700,-2424,-21080,86,54,89,41
-28620,3460,-11892,86,54,90,46
-32768,4632,-5128,87,54,91,49
-32768,4272,2176,87,58,91,47
-32768,8404,5328,88,62,91,48
-32768,8364,8824,88,64,92,48
-32768,7208,9468,88,65,92,52
-32768,5944,9036,88,67,92,52
-32768,9428,10768,88,68,92,53
-32768,9228,7892,89,69,93,55
-32768,9984,3276,88,67,93,56
-32768,8288,1112,89,67,93,57
-32768,7888,824,88,67,93,57
-32768,5020,-1804,88,68,93,59
-24816,-424,-5656,88,68,93,59
-20708,-2308,-8120,88,68,93,61
-14964,-5328,-10684,88,68,93,61
-10840,-7548,-12668,88,68,93,61
-7520,-7900,-13668,88,68,93,61
-6576,-7676,-12908,88,68,93,62
-5636,-8240,-10224,87,68,93,63
-5764,-8360,-6576,87,67,93,62
-7132,-8300,-2308,87,68,93,64
-7336,-7928,572,87,68,92,64
-8412,-6656,4572,87,68,92,65
-9392,-5220,7084,87,68,92,64
-11432,-3340,9672,87,68,92,66
-12544,-1688,11064,87,68,92,66
-13040,1972,12612,87,69,92,66
-12948,6116,12396,87,67,92,65
-12096,7704,11560,87,69,92,67
-10144,8748,8816,87,69,92,66
-8592,8744,5384,87,69,92,67
-7508,8276,2824,87,70,92,67
-6724,7224,-896,87,70,92,67
-6556,6756,-2544,87,70,92,67
-6000,5340,-4416,87,70,92,68
-5624,3912,-5084,87,70,92,68
-5368,1920,-5472,87,70,92,68
-5300,688,-5632,87,70,92,68
-6068,-1616,-5100,87,70,92,68
-7220,-2488,-4256,87,70,92,69
-9960,-3952,-3236,87,71,92,69
-12812,-5176,-2204,87,71,92,69
-14848,-6040,-1588,87,71,92,69
-17580,-7420,-872,87,70,92,69
-19924,-8504,-152,87,71,92,69
-21332,-8836,304,87,71,92,69
-22468,-8980,572,87,71,92,69
-22340,-9140,244,87,70,92,68
-22492,-8488,200,87,70,92,68
-21604,-7852,-528,87,70,92,68
-20808,-7220,-880,87,70,92,68
-19212,-6100,-1772,87,70,92,67
-17500,-5212,-2700,87,70,92,68
-16556,-4472,-3460,87,70,92,67
-15336,-3400,-4040,87,69,92,67
-14644,-2400,-4736,87,70,92,68
-14596,-1876,-5532,87,70,92,68
-14684,-1404,-5816,87,70,92,68
-15004,-1272,-6068,87,71,92,68
-15336,-1228,-6120,87,70,92,69
-15580,-1224,-6160,87,71,92,68
-16264,-1020,-6448,87,70,92,69
-16804,-732,-6248,87,70,92,69
-17080,-348,-6148,87,71,92,69
-17140,-88,-5928,87,71,92,69
-17172,216,-5724,87,71,92,69
-16904,556,-5776,87,71,92,69
-16596,868,-5452,87,71,92,69
-16388,1176,-5208,87,71,92,68
-16164,1580,-4920,87,71,92,69
-15512,1936,-4708,87,71,92,69
-15436,2284,-4504,87,71,92,69
-15128,2556,-4256,87,71,92,69
-15048,2644,-4220,87,71,92,69
-14884,2480,-4252,87,71,92,69
-14732,2156,-4388,87,71,92,68
-14788,2016,-4620,87,71,92,68
-14564,1876,-4872,87,71,92,68
-14488,1436,-5140,87,71,92,69
-14720,1252,-5380,87,71,92,69
-15248,1288,-5708,87,72,92,69
-15908,1220,-6104,87,71,92,69
-16192,1264,-6192,87,71,92,69
-16896,1356,-6452,87,71,92,69
-17356,1248,-6560,87,71,92,69
-17664,1200,-6732,87,71,92,69
-17664,1076,-6580,87,71,92,70
-17752,972,-6676,87,71,92,70
-17632,796,-6692,88,72,92,70
-17484,464,-6704,87,72,92,70
-17236,264,-6628,87,72,92,70
-16936,-268,-6648,87,72,92,70
-16740,-512,-6596,88,73,92,71
-16496,-948,-6604,88,73,92,71
-16172,-1256,-6352,87,73,92,71
-16048,-1528,-6348,88,72,92,71
-15968,-1884,-6028,88,73,92,71
-15700,-2028,-5748,87,73,92,71
-15800,-2168,-5496,88,73,92,71
-15872,-2212,-5288,88,73,92,72
-15944,-2008,-5024,88,73,92,72
-16116,-1744,-4976,87,73,92,72
-16176,-1420,-5052,88,73,92,72
-16444,-940,-5076,88,73,92,72
-16580,-412,-5036,88,73,92,72
-16632,88,-5032,88,73,93,72
-16708,584,-5320,88,73,93,72
-16568,1040,-5492,88,74,93,72
-16548,1220,-5636,88,74,93,72
-16464,1392,-5852,88,74,93,72
-16280,1700,-5904,88,74,93,72
-16244,1696,-6048,88,74,93,72
