x,y,z,s1,s2,s3,s4
18268,2720,-1012,57,55,67,61
11908,3000,-1212,57,55,67,61
932,2124,-112,57,55,67,61
-5044,4232,324,58,55,67,62
-10500,5332,900,57,56,67,61
-18376,4956,800,58,56,67,62
-22248,4460,-384,58,55,67,61
-24592,2952,-1644,58,55,67,61
-23016,936,-3248,58,54,67,61
-22124,-764,-3584,58,54,67,61
-21356,-1656,-3244,58,54,67,61
-21732,-1400,-2688,58,54,67,60
-21884,-1884,-1444,58,55,67,59
-22172,-2272,112,58,54,67,59
-22288,-2904,796,58,54,67,59
-21044,-4356,1756,58,54,67,59
-19744,-6056,2128,58,54,67,58
-18520,-7216,2296,58,54,67,58
-16168,-8552,2040,57,54,66,56
-13260,-8896,1572,58,54,67,56
-11740,-8772,1224,57,52,66,55
-10564,-7832,912,58,53,67,54
-9768,-7356,584,57,53,66,54
-9308,-6560,128,57,52,66,53
-9760,-5832,128,57,52,66,53
-10568,-4396,-196,57,51,65,53
-10976,-3724,-404,57,50,65,52
-11640,-2672,-768,57,50,66,51
-12236,-1484,-1176,57,48,65,51
-13012,-860,-1348,56,50,65,50
-14692,-288,-1600,57,50,65,49
-16352,-488,-1988,55,48,64,49
-17516,-620,-2140,55,49,64,47
-19576,-1080,-2376,55,48,63,45
-21532,-1896,-2588,54,48,63,45
-22456,-2416,-2596,54,48,62,44
-22980,-3476,-2936,53,48,62,43
-22272,-4104,-3168,53,47,61,44
-20896,-4476,-3556,52,47,60,42
-19944,-4568,-3916,51,46,60,42
-18776,-3704,-3640,50,46,59,41
-17296,-3556,-3880,49,46,59,43
-16368,-2736,-3628,48,46,58,43
-15008,-1888,-3356,48,46,58,42
-13764,-1056,-3180,47,45,57,43
-12736,160,-2428,46,44,57,43
-12784,680,-2044,45,43,56,44
-13240,1892,-1644,44,43,55,44
-13652,1696,-1448,43,42,54,44
-15048,2444,-1280,43,42,53,44
-16400,2280,-772,42,41,52,44
-17212,2392,-956,41,40,50,44
-18304,1588,-500,39,41,48,44
-19096,1264,-504,38,41,48,45
-20420,768,-520,38,41,47,45
-21344,288,-380,37,41,46,45
-22116,-84,-804,37,41,46,45
-22640,-368,-1172,38,42,46,45
-23284,-884,-2048,37,42,46,44
-24352,-1156,-2812,36,42,45,44
-24796,-1224,-3648,37,41,46,45
-25684,-1252,-4736,37,42,45,46
-27092,-1332,-5524,37,41,45,46
-28416,-1320,-5636,37,41,45,46
-30644,-1676,-4684,36,42,45,46
-32288,-2104,-2912,36,42,44,46
-32768,-2180,-828,37,42,45,46
-32748,-1996,460,36,42,45,46
-32556,-1676,2324,37,42,45,46
-32200,-1072,2840,36,42,45,46
