x,y,z,s1,s2,s3,s4
-10464,6560,4136,53,47,63,58
-9236,5908,2660,53,49,62,59
-7304,4060,-320,53,49,62,58
-6192,3240,-1748,53,49,62,58
-5244,2192,-3632,54,50,63,57
-4948,1624,-4640,53,49,62,58
-5332,204,-5092,54,49,62,58
-5920,-820,-5204,54,49,62,58
-5780,-1552,-5448,53,50,62,58
-5580,-1728,-5168,54,50,62,58
-6484,-2000,-4632,53,51,63,58
-8688,-1540,-3720,53,51,62,58
-10428,-948,-3312,53,50,62,59
-12932,516,-2604,53,51,62,58
-14192,1600,-2136,53,50,62,58
-15376,3376,-1888,53,50,62,60
-19936,5256,44,54,51,63,59
-19552,6632,-500,54,51,63,60
-15976,7800,-1432,54,51,63,59
-16140,8300,-1080,54,52,62,59
-17012,8360,-1600,53,53,63,60
-16388,7664,-2272,53,53,62,59
-16736,6856,-2488,54,53,63,60
-17192,5316,-2936,54,53,62,59
-16944,4380,-3316,54,53,63,60
-15824,2480,-3892,54,53,62,60
-15292,76,-3696,53,53,62,60
-16808,-1764,-3308,54,54,62,60
-14904,-3092,-4608,54,55,63,60
-13356,-4452,-4656,53,55,62,61
-14044,-5684,-4752,54,55,63,60
-14584,-7060,-4992,53,55,61,60
-13572,-8056,-5848,53,55,61,61
-13932,-8652,-5752,53,55,62,60
-14776,-9004,-5740,53,55,62,60
-14708,-8764,-6052,53,55,62,61
-14480,-8072,-5828,52,54,62,60
-14728,-7192,-5696,53,54,62,60
-14700,-5596,-5432,52,54,62,60
-15008,-3964,-5100,52,55,61,61
-15244,-2232,-4584,52,55,61,61
-15328,-1104,-4364,52,55,61,60
-15564,324,-3972,52,55,61,61
-15672,1616,-3536,52,55,61,61
-15868,2304,-3560,52,56,61,62
-15560,3400,-3380,51,56,60,61
-15512,3980,-3484,51,56,61,62
-15616,4728,-3252,51,57,60,62
-15416,5352,-2896,51,56,60,62
-15260,5656,-2900,51,56,60,63
-15072,5948,-2452,51,56,60,62
